COD_EST,FECHA,T_MED,LLUVIA
AL008,2008-04-19T00:00:00,9.771001,0
AL008,2008-04-20T00:00:00,7.545458,5.4
AL008,2008-04-21T00:00:00,8.327832,0
AL008,2008-04-22T00:00:00,11.42508,0
AL008,2008-04-23T00:00:00,14.0575,0
AL008,2008-04-24T00:00:00,14.96604,0
AL008,2008-04-25T00:00:00,13.65492,0
AL008,2008-04-26T00:00:00,15.02821,0
AL008,2008-04-27T00:00:00,14.59133,0
AL008,2008-04-28T00:00:00,17.16958,0
AL008,2008-04-29T00:00:00,14.37125,0
AL008,2008-04-30T00:00:00,13.06958,0
AL008,2008-05-01T00:00:00,12.27317,0
AL008,2008-05-02T00:00:00,13.37771,0
AL008,2008-05-03T00:00:00,14.36379,0
AL008,2008-05-04T00:00:00,16.55208,0
AL008,2008-05-05T00:00:00,17.14708,0
AL008,2008-05-06T00:00:00,16.61875,0
AL008,2008-05-07T00:00:00,14.96667,0
AL008,2008-05-08T00:00:00,10.84875,14.4
AL008,2008-05-09T00:00:00,11.76666,1.9
AL008,2008-05-10T00:00:00,7.603626,4.1
AL008,2008-05-11T00:00:00,9.479999,2.8
AL008,2008-05-12T00:00:00,10.76804,0.2
AL008,2008-05-13T00:00:00,12.80625,0.1
AL008,2008-05-14T00:00:00,13.73291,0.1
AL008,2008-05-15T00:00:00,13.69667,0
AL008,2008-05-16T00:00:00,13.25958,3.6
AL008,2008-05-17T00:00:00,13.165,0
AL008,2008-05-18T00:00:00,12.60542,3.2
AL008,2008-05-19T00:00:00,10.83375,0
AL008,2008-05-20T00:00:00,13.34958,0
AL008,2008-05-21T00:00:00,14.5175,0
AL008,2008-05-22T00:00:00,17.36625,0
AL008,2008-05-23T00:00:00,18.13,0
AL008,2008-05-24T00:00:00,15.47208,0
AL008,2008-05-25T00:00:00,12.66042,0
AL008,2008-05-26T00:00:00,12.51667,0
AL008,2008-05-27T00:00:00,11.75458,0
AL008,2008-05-28T00:00:00,12.52417,0
AL008,2008-05-29T00:00:00,14.40208,0
AL008,2008-05-30T00:00:00,14.06708,21.2
AL008,2008-05-31T00:00:00,13.47875,0.3
AL008,2008-06-01T00:00:00,13.44292,0.1
AL008,2008-06-02T00:00:00,15.31208,0
AL008,2008-06-03T00:00:00,15.54834,0
AL008,2008-06-04T00:00:00,15.83208,0
AL008,2008-06-05T00:00:00,19.48541,0
AL008,2008-06-06T00:00:00,16.97292,0
AL008,2008-06-07T00:00:00,15.45625,0.1
AL008,2008-06-08T00:00:00,13.36875,0.2
AL008,2008-06-09T00:00:00,11.24167,10.7
AL008,2008-06-10T00:00:00,13.425,2.2
AL008,2008-06-11T00:00:00,14.92292,1.1
AL008,2008-06-12T00:00:00,15.25375,24.5
AL008,2008-06-13T00:00:00,17.74375,0.2
AL008,2008-06-14T00:00:00,20.82,0
AL008,2008-06-15T00:00:00,22.98,0
AL008,2008-06-16T00:00:00,19.76542,0
AL008,2008-06-17T00:00:00,18.00333,0
AL008,2008-06-18T00:00:00,17.95791,0
AL008,2008-06-19T00:00:00,20.615,0
AL008,2008-06-20T00:00:00,21.4,0
AL008,2008-06-21T00:00:00,20.59917,0
AL008,2008-06-22T00:00:00,20.79375,0
AL008,2008-06-23T00:00:00,22.03583,0
AL008,2008-06-24T00:00:00,23.08166,0
AL008,2008-06-25T00:00:00,22.7175,0
AL008,2008-06-26T00:00:00,22.46417,0
AL008,2008-06-27T00:00:00,23.29792,0
AL008,2008-06-28T00:00:00,20.71083,0
AL008,2008-06-29T00:00:00,21.77083,0
AL008,2008-06-30T00:00:00,20.75875,0.4
AL008,2008-07-01T00:00:00,22.32916,0
AL008,2008-07-02T00:00:00,25.79209,0
AL008,2008-07-03T00:00:00,23.24,0
AL008,2008-07-04T00:00:00,21.23334,0
AL008,2008-07-05T00:00:00,24.75167,0
AL008,2008-07-06T00:00:00,24.62458,0
AL008,2008-07-07T00:00:00,22.84708,0
AL008,2008-07-08T00:00:00,20.31208,0
AL008,2008-07-09T00:00:00,22.79917,0
AL008,2008-07-10T00:00:00,24.57417,0
AL008,2008-07-11T00:00:00,25.45708,0
AL008,2008-07-12T00:00:00,23.67959,0
AL008,2008-07-13T00:00:00,19.72042,0
AL008,2008-07-14T00:00:00,16.12375,3.8
AL008,2008-07-15T00:00:00,16.55292,0.1
AL008,2008-07-16T00:00:00,16.55583,0
AL008,2008-07-17T00:00:00,19.95833,0
AL008,2008-07-18T00:00:00,21.35792,0.1
AL008,2008-07-19T00:00:00,22.61875,0
AL008,2008-07-20T00:00:00,25.81709,0
AL008,2008-07-21T00:00:00,24.57833,0
AL008,2008-07-22T00:00:00,20.89791,0.1
AL008,2008-07-23T00:00:00,22.94875,0.1
AL008,2008-07-24T00:00:00,26.63708,0
AL008,2008-07-25T00:00:00,24.29,0
AL008,2008-07-26T00:00:00,24.43625,0
AL008,2008-07-27T00:00:00,24.7425,0
AL008,2008-07-28T00:00:00,24.93208,0
AL008,2008-07-29T00:00:00,23.63875,0
AL008,2008-07-30T00:00:00,23.53209,0
AL008,2008-07-31T00:00:00,26.19,0
AL008,2008-08-01T00:00:00,25.17208,0
AL008,2008-08-02T00:00:00,21.84625,0
AL008,2008-08-03T00:00:00,22.86417,0.1
AL008,2008-08-04T00:00:00,24.055,0
AL008,2008-08-05T00:00:00,25.29584,0
AL008,2008-08-06T00:00:00,25.51166,0
AL008,2008-08-07T00:00:00,26.715,0
AL008,2008-08-08T00:00:00,23.09125,0
AL008,2008-08-09T00:00:00,21.56167,0
AL008,2008-08-10T00:00:00,23.77,0
AL008,2008-08-11T00:00:00,25.88625,0
AL008,2008-08-12T00:00:00,25.31167,0
AL008,2008-08-13T00:00:00,24.04625,0
AL008,2008-08-14T00:00:00,24.6175,0
AL008,2008-08-15T00:00:00,21.29542,0
AL008,2008-08-16T00:00:00,20.69667,0.1
AL008,2008-08-17T00:00:00,22.26667,0
AL008,2008-08-18T00:00:00,22.13875,0
AL008,2008-08-19T00:00:00,23.36417,0
AL008,2008-08-20T00:00:00,21.61625,0
AL008,2008-08-21T00:00:00,22.40125,0
AL008,2008-08-22T00:00:00,24.65083,0
AL008,2008-08-23T00:00:00,20.7575,0
AL008,2008-08-24T00:00:00,20.84751,0.1
AL008,2008-08-25T00:00:00,22.2725,0
AL008,2008-08-26T00:00:00,20.9675,0
AL008,2008-08-27T00:00:00,19.80292,0
AL008,2008-08-28T00:00:00,19.67084,0
AL008,2008-08-29T00:00:00,19.38625,0
AL008,2008-08-30T00:00:00,20.5625,0
AL008,2008-08-31T00:00:00,21.08792,0
AL008,2008-09-01T00:00:00,20.40416,0
AL008,2008-09-02T00:00:00,19.98792,0
AL008,2008-09-03T00:00:00,22.1175,0
AL008,2008-09-04T00:00:00,22.55209,0.4
AL008,2008-09-05T00:00:00,19.62667,0
AL008,2008-09-06T00:00:00,18.90792,0
AL008,2008-09-07T00:00:00,18.9,0
AL008,2008-09-08T00:00:00,18.90709,0
AL008,2008-09-09T00:00:00,20.61917,3.9
AL008,2008-09-10T00:00:00,18.03375,14.6
AL008,2008-09-11T00:00:00,20.07208,0
AL008,2008-09-12T00:00:00,18.54958,0
AL008,2008-09-13T00:00:00,16.57375,0
AL008,2008-09-14T00:00:00,16.65792,0.2
AL008,2008-09-15T00:00:00,19.03791,0
AL008,2008-09-16T00:00:00,18.80792,0
AL008,2008-09-17T00:00:00,16.615,0.6
AL008,2008-09-18T00:00:00,18.43625,0
AL008,2008-09-19T00:00:00,19.66,0
AL008,2008-09-20T00:00:00,18.1075,0
AL008,2008-09-21T00:00:00,18.82625,9.2
AL008,2008-09-22T00:00:00,17.14375,0
AL008,2008-09-23T00:00:00,16.75041,0.1
AL008,2008-09-24T00:00:00,15.98625,0.4
AL008,2008-09-25T00:00:00,12.855,4.2
AL008,2008-09-26T00:00:00,13.52208,0.2
AL008,2008-09-27T00:00:00,11.73,8.299999
AL008,2008-09-28T00:00:00,11.24708,2.3
AL008,2008-09-29T00:00:00,12.61917,0
AL008,2008-09-30T00:00:00,12.50425,0.2
AL008,2008-10-01T00:00:00,13.98333,0.1
AL008,2008-10-02T00:00:00,16.1,0
AL008,2008-10-03T00:00:00,15.06792,0
AL008,2008-10-04T00:00:00,11.69667,0
AL008,2008-10-05T00:00:00,12.97679,0.2
AL008,2008-10-06T00:00:00,15.03583,0.1
AL008,2008-10-07T00:00:00,15.93875,0
AL008,2008-10-08T00:00:00,13.75583,0
AL008,2008-10-09T00:00:00,9.875,14
AL008,2008-10-10T00:00:00,13.86958,5
AL008,2008-10-11T00:00:00,15.48208,16.1
AL008,2008-10-12T00:00:00,17.13875,1.2
AL008,2008-10-13T00:00:00,14.49167,1
AL008,2008-10-14T00:00:00,13.06167,0.5
AL008,2008-10-15T00:00:00,13.54375,0.2
AL008,2008-10-16T00:00:00,15.20583,0
AL008,2008-10-17T00:00:00,15.695,0
AL008,2008-10-18T00:00:00,15.00792,0
AL008,2008-10-19T00:00:00,13.46333,33.1
AL008,2008-10-20T00:00:00,14.08041,1.8
AL008,2008-10-21T00:00:00,13.55375,4.2
AL008,2008-10-22T00:00:00,13.83667,0
AL008,2008-10-23T00:00:00,11.28417,2.5
AL008,2008-10-24T00:00:00,11.89375,10.8
AL008,2008-10-25T00:00:00,12.00417,0.3
AL008,2008-10-26T00:00:00,12.35667,0.6
AL008,2008-10-27T00:00:00,13.09333,0
AL008,2008-10-28T00:00:00,10.43967,0
AL008,2008-10-29T00:00:00,4.498376,0
AL008,2008-10-30T00:00:00,6.005375,0
AL008,2008-10-31T00:00:00,8.800251,0
AL008,2008-11-01T00:00:00,8.088584,17.4
AL008,2008-11-02T00:00:00,6.172375,2.2
AL008,2008-11-03T00:00:00,5.359876,1
AL008,2008-11-04T00:00:00,5.371791,0.4
AL008,2008-11-05T00:00:00,6.152916,0
AL008,2008-11-06T00:00:00,7.291375,0
AL008,2008-11-07T00:00:00,8.235876,0
AL008,2008-11-08T00:00:00,8.396791,0
AL008,2008-11-09T00:00:00,7.997332,0.1
AL008,2008-11-10T00:00:00,7.333791,0.3
AL008,2008-11-11T00:00:00,8.755668,0.2
AL008,2008-11-12T00:00:00,8.549375,0
AL008,2008-11-13T00:00:00,6.194876,0
AL008,2008-11-14T00:00:00,4.640707,0
AL008,2008-11-15T00:00:00,4.530292,0
AL008,2008-11-16T00:00:00,5.593292,0
AL008,2008-11-17T00:00:00,7.333334,0
AL008,2008-11-18T00:00:00,8.303626,0
AL008,2008-11-19T00:00:00,6.116751,0.3
AL008,2008-11-20T00:00:00,6.041998,0.3
AL008,2008-11-21T00:00:00,8.532958,0
AL008,2008-11-22T00:00:00,8.632708,0
AL008,2008-11-23T00:00:00,8.104834,0
AL008,2008-11-24T00:00:00,6.773625,1.4
AL008,2008-11-25T00:00:00,3.391376,0
AL008,2008-11-26T00:00:00,0.4827917,1.7
AL008,2008-11-27T00:00:00,1.882125,5.8
AL008,2008-11-28T00:00:00,2.896542,0.4
AL008,2008-11-29T00:00:00,3.350708,7.9
AL008,2008-11-30T00:00:00,0.8391666,2.1
AL008,2008-12-01T00:00:00,1.24925,0.1
AL008,2008-12-02T00:00:00,0.3285,0
AL008,2008-12-03T00:00:00,1.105375,0
AL008,2008-12-04T00:00:00,4.262167,0
AL008,2008-12-05T00:00:00,7.822167,0
AL008,2008-12-06T00:00:00,8.440083,0
AL008,2008-12-07T00:00:00,7.633874,0
AL008,2008-12-08T00:00:00,5.693042,16.2
AL008,2008-12-09T00:00:00,5.8,0.2
AL008,2008-12-10T00:00:00,3.906418,0.1
AL008,2008-12-11T00:00:00,1.024375,0
AL008,2008-12-12T00:00:00,1.164,0.7
AL008,2008-12-13T00:00:00,1.442917,3.3
AL008,2008-12-14T00:00:00,1.207167,2.1
AL008,2008-12-15T00:00:00,-1.4525,0.1
AL008,2008-12-16T00:00:00,0.301375,2.4
AL008,2008-12-17T00:00:00,2.449292,1
AL008,2008-12-18T00:00:00,4.247542,0
AL008,2008-12-19T00:00:00,5.205792,0
AL008,2008-12-20T00:00:00,4.783041,0.1
AL008,2008-12-21T00:00:00,6.9275,0
AL008,2008-12-22T00:00:00,5.047374,0
AL008,2008-12-23T00:00:00,3.879624,0
AL008,2008-12-24T00:00:00,3.380916,0
AL008,2008-12-25T00:00:00,3.616458,0.1
AL008,2008-12-26T00:00:00,3.740124,0
AL008,2008-12-27T00:00:00,2.957791,0.2
AL008,2008-12-28T00:00:00,3.749417,2.2
AL008,2008-12-29T00:00:00,5.937542,0.1
AL008,2008-12-30T00:00:00,5.021625,0.2
AL008,2008-12-31T00:00:00,5.303417,0.1
AL008,2009-01-01T00:00:00,6.649792,0.1
AL008,2009-01-02T00:00:00,7.789999,0.3
AL008,2009-01-03T00:00:00,7.698208,1.4
AL008,2009-01-04T00:00:00,4.701917,7.3
AL008,2009-01-05T00:00:00,4.060625,0.1
AL008,2009-01-06T00:00:00,2.830417,0
AL008,2009-01-07T00:00:00,0.246125,0
AL008,2009-01-08T00:00:00,-1.642708,0.5
AL008,2009-01-09T00:00:00,-0.24225,3.2
AL008,2009-01-10T00:00:00,-3.129333,0
AL008,2009-01-11T00:00:00,0.9583749,6.1
AL008,2009-01-12T00:00:00,0.5596249,0.6
AL008,2009-01-13T00:00:00,1.974584,0
AL008,2009-01-14T00:00:00,3.211916,0
AL008,2009-01-15T00:00:00,3.025125,0
AL008,2009-01-16T00:00:00,2.336,0
AL008,2009-01-17T00:00:00,3.048042,0.2
AL008,2009-01-18T00:00:00,4.437751,0.2
AL008,2009-01-19T00:00:00,7.504541,0
AL008,2009-01-20T00:00:00,3.370542,0.4
AL008,2009-01-21T00:00:00,0.3091249,0
AL008,2009-01-22T00:00:00,3.89975,0
AL008,2009-01-23T00:00:00,10.85042,0.3
AL008,2009-01-24T00:00:00,7.069083,0.4
AL008,2009-01-25T00:00:00,4.051,1.9
AL008,2009-01-26T00:00:00,0.9292499,1.7
AL008,2009-01-27T00:00:00,2.975374,0
AL008,2009-01-28T00:00:00,5.961084,0
AL008,2009-01-29T00:00:00,7.885168,0
AL008,2009-01-30T00:00:00,7.086792,0.1
AL008,2009-01-31T00:00:00,4.32725,0.6
AL008,2009-02-01T00:00:00,2.387125,2
AL008,2009-02-02T00:00:00,3.195292,2.2
AL008,2009-02-03T00:00:00,4.015667,0.2
AL008,2009-02-04T00:00:00,6.074001,0.3
AL008,2009-02-05T00:00:00,4.455,1
AL008,2009-02-06T00:00:00,2.238667,1.1
AL008,2009-02-07T00:00:00,0.400875,0
AL008,2009-02-08T00:00:00,2.496,0
AL008,2009-02-09T00:00:00,7.397791,0
AL008,2009-02-10T00:00:00,6.821416,0
AL008,2009-02-11T00:00:00,6.017084,0
AL008,2009-02-12T00:00:00,8.069833,0
AL008,2009-02-13T00:00:00,6.528333,0
AL008,2009-02-14T00:00:00,6.577959,0.1
AL008,2009-02-15T00:00:00,3.46625,0
AL008,2009-02-16T00:00:00,2.953249,0.1
AL008,2009-02-17T00:00:00,3.076626,0
AL008,2009-02-18T00:00:00,6.735375,0
AL008,2009-02-19T00:00:00,7.509666,0
AL008,2009-02-20T00:00:00,3.129917,0.3
AL008,2009-02-21T00:00:00,4.738417,0.3
AL008,2009-02-22T00:00:00,6.662333,0
AL008,2009-02-23T00:00:00,8.088166,0
AL008,2009-02-24T00:00:00,7.409,0
AL008,2009-02-25T00:00:00,5.465832,0.1
AL008,2009-02-26T00:00:00,5.881167,0
AL008,2009-02-27T00:00:00,6.711168,0
AL008,2009-02-28T00:00:00,7.370041,0.2
AL008,2009-03-01T00:00:00,8.027501,0
AL008,2009-03-02T00:00:00,6.959333,0.6
AL008,2009-03-03T00:00:00,4.76875,27.8
AL008,2009-03-04T00:00:00,4.486749,6.3
AL008,2009-03-05T00:00:00,5.00325,11.8
